msg_id,guild,channel,author,is_bot,msg_type,created_at_vn,reply_to,mentions_bot,n_attachments,n_chars,content,_intent_tags,_is_question
M36677,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 20:55,M90367,False,0,324,"Tại vì một số coding agent/dòng máy không hỗ trợ, nhiều lúc phải bảo agent sửa thủ công script đẩy logs, gây ra tình trạng files log được tạo ra khác với quy định có sẵn, khiến nhiều lúc có tình trạng mất logs trong thư mục. Nên bạn nào không thấy logs đẩy, có bảo agent sửa này sửa kia thì cứ ignore cả thư mục cho an toàn.",uncertain,False
M90393,K4-L3-4,channel_11,D1138,False,message,2026-09-14 20:57,,False,0,241,"em muốn hỏi lại chút là các đội khi demo sẽ có 5p vừa trình bày vừa QnA hay chỉ trình bày thôi vậy ạ, và quá trình lọc để chọn top vào demo day offline là có sự tham gia vote của học vien hay toàn bộ việc chọn đánh giá đều do BTC thực hiện ạ",greeting,False
M34524,K4-L3-4,channel_11,D8976,False,message,2026-09-14 20:59,,False,0,9,[:emoji:],uncertain,False
M46984,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 20:59,M90393,False,0,221,"Quy định demo mình không biết có thay đổi chưa, nhưng quá trình chọn top để demo offline là do BTC thực hiện hoàn toàn nha. Tất nhiên các bạn học viên vẫn có đặc quyền bình chọn ở một giai đoạn khác, cứ hóng là biết nhaa.",uncertain,True
M89624,K4-L3-4,channel_10,D4567,False,message,2026-09-14 20:59,,True,0,42,[@BOT]. hạn nộp bài L3-L4 - Khóa 4 Phase 1,logistics,False
M54287,K4-L3-4,channel_10,D6509,False,message,2026-09-14 21:00,,True,0,96,"[@BOT] Sinh viên tham gia AI thực chiến được sử dụng cơ sở vật chất nào của trường, ngoài trừ gì",uncertain,False
M54679,K4-L3-4,channel_11,D1138,False,message,2026-09-14 21:00,,False,0,45,về thời gian demo + QnA thì sao vậy anh nhỉ ?,uncertain,True
M18313,K4-L3-4,channel_11,D8976,False,message,2026-09-14 21:03,,False,0,52,"*Để thời gian trả lời~*
Cái gì bất ngờ sẽ thú zị hơn",uncertain,False
M55373,K4-L3-4,channel_11,D8976,False,message,2026-09-14 21:03,,False,0,9,[:emoji:],uncertain,False
M78882,K4-L3-4,channel_10,D1770,False,message,2026-09-14 21:18,,True,0,60,[@BOT] khóa học lv3-lv4 khóa 4 có những track chuyên sâu nào,uncertain,False
M34860,K4-L3-4,channel_10,D6805,False,message,2026-09-14 21:26,,True,0,55,[@BOT] trong các buổi mentor-duty thì nhóm phải làm gì?,logistics,True
M22848,K4-L3-4,channel_11,D4013,False,message,2026-09-14 21:37,,False,0,183,Các anh chị lab coach cho em hỏi một số đề tài về xử lý ảnh/video từ camera thì sản phẩm có cần phải có thiết bị phần cứng camera không hay chỉ cần tải ảnh/video lên app xử lý thôi ạ.,academic,False
M90646,K4-L3-4,channel_10,D0614,False,message,2026-09-14 21:37,,True,0,93,[@BOT] làm thế nào để biết được là chủ đề nào đã được chọn và đăng ký chủ đề cho nhóm ở đâu ?,logistics,True
M20411,K4-L3-4,channel_10,D0614,False,message,2026-09-14 21:40,,True,0,61,[@BOT] tôi chưa nhận thẻ sinh viên thì liên hệ ai để nhận đây,uncertain,False
M33335,K4-L3-4,channel_11,D6509,False,message,2026-09-14 21:40,,False,0,358,"Mọi người cho em hỏi một chút ạ:
Phần dataset là do BTC cung cấp hay chúng em sẽ tự tìm ạ em có đọc thấy là có thể sử dụng cả dữ liệu mô phỏng nên không nắm được phần này mình có yêu cầu cụ thể nào không ạ?
Với một số phần liên quan đến phần cứng như chuông, robot,... thì BTC có hỗ trợ thiết bị/phần cứng hay chúng em sẽ tự chuẩn bị ạ
Em cảm ơn mọi người ạ!",greeting,True
M76256,K4-L3-4,channel_11,D3694,False,reply,2026-09-14 21:41,M33335,False,0,116,"Như thông tin trước đó có chia sẻ trong buổi ws thì BTC không cung cấp data, thiết bị,.... nhé, team phải tự chủ nha",logistics,False
M03224,K4-L3-4,channel_11,D3694,False,message,2026-09-14 21:42,,False,0,162,"Cho nên cân nhắc phù hợp với khả năng của team mà chọn đề tài nhé, time vẫn còn dài nên không vội, suy nghĩ kĩ, phân tích khảo sát đánh giá ròi hãy đăng kí đề tài",logistics,False
M16663,K4-L3-4,channel_10,D3856,False,message,2026-09-14 21:44,,True,0,127,[@BOT] nhóm tôi muốn xây dựng ý tưởng dự án nhưng không theo project bank thì làm thế nào để xét duyệt dự án ngoài project bank,logistics,False
M21700,K4-L3-4,channel_10,D2323,False,message,2026-09-14 21:57,,False,0,44,tôi muốn đề xuất đề tài mới thì phải làm sao,uncertain,False
M74296,K4-L3-4,channel_10,D2323,False,message,2026-09-14 21:57,,True,0,51,[@BOT] tôi muốn đề xuất đề tài mới thì phải làm sao,uncertain,False
M57008,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:00,M22848,False,0,70,"Làm cách nào cũng được nha, miễn ra kết quả tốt nhất là được [:emoji:]",uncertain,False
M80040,K4-L3-4,channel_11,D8976,False,message,2026-09-14 22:01,,False,0,112,"Cái gì khó quá thì mình phải cố, cố không được thì mình bỏ qua. Còn cái gì trong khả năng thì phải làm bằng hết.",uncertain,False
M84299,K4-L3-4,channel_11,D8976,False,message,2026-09-14 22:01,,False,0,54,"Đừng cố quá để rồi quá cố, nhớ lời các cụ dạy là được.",uncertain,False
M90244,K4-L3-4,channel_10,D9617,False,reply,2026-09-14 22:01,M21700,False,0,48,Ngay ở trên có bạn cùng câu hỏi luôn kìa [HV] :3,uncertain,False
M38917,K4-L3-4,channel_11,D2938,False,message,2026-09-14 22:06,,False,1,31,em tưởng hạn 12h trưa mai chứ ạ,uncertain,False
M81526,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:07,M38917,False,0,173,"Bot vẫn trong quá trình phát triển nha, thời gian mặc định sẽ là 12 giờ đêm cùng ngày. Thời gian thực tế các bạn follow up theo hướng dẫn thực tế của Lab Coach trên lớp nhé.",logistics;academic;mixed,False
M54911,K4-L3-4,channel_10,D9082,False,message,2026-09-14 22:08,,True,0,32,[@BOT]  cách đăng kí đề tài nhóm,logistics,False
M65865,K4-L3-4,channel_11,D1138,False,message,2026-09-14 22:08,,False,0,219,"em muốn hỏi về doanh nghiệp sau này bản thân aim, có phải đề tài thuộc doanh nghiệp đó thì khả năng được cử đi thực tập tại đó sẽ cao hơn ko ạ, và tiêu chí để được apply vào doanh nghiệp đó phụ thuộc vào các yếu tố gì ạ",uncertain,False
M99246,K4-L3-4,channel_10,D5284,False,message,2026-09-14 22:09,,True,0,66,[@BOT] Cách xem mình đã được công nhận hoàn thành bài lab hay chưa,academic,False
M46898,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:10,M65865,False,0,178,"Dựa vào nhiều yếu tố lắm nha, project chỉ là một phần rất nhỏ thôi. Còn tiêu chí đánh giá thì không có thông tin và công tiết lộ được nè. Bạn chỉ cần cố gắng hết sức là được nha.",uncertain,False
M44168,K4-L3-4,channel_11,D1138,False,message,2026-09-14 22:11,,False,0,176,"em hỏi thêm là khi apply vào doanh nghiệp hoặc được phân phôi vào doanh nghiệp sẽ dựa trên CV, bản CV này là từ đầu khóa nộp lên hệ thống hay đến khi đó sẽ viết lại 1 CV khác ạ",greeting,False
M52891,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:13,M44168,False,0,78,CV gửi doanh nghiệp và CV gửi để tham gia chương trình là 2 cái khác nhau nha.,uncertain,False
M79892,K4-L3-4,channel_11,D1138,False,message,2026-09-14 22:13,,False,0,10,e cảm ơn ạ,greeting,False
M40490,K4-L3-4,channel_10,D6667,False,message,2026-09-14 22:16,,True,0,90,[@BOT] tôi muốn nộp daily standup bây giờ được không hay phải để sang sáng hôm sau mới nộp,logistics,False
M04968,K4-L3-4,channel_10,D0010,False,message,2026-09-14 22:21,,True,0,94,[@BOT]  xin hỗ trợ xác nhận cộng điểm trên lớp ở đâu ạ. Vlearn đóng lớp không tạo yêu cầu được,logistics,False
M63113,K4-L3-4,channel_10,D0010,False,reply,2026-09-14 22:22,M73803,True,0,1,2,uncertain,False
M74820,K4-L3-4,channel_11,D4411,False,message,2026-09-14 22:23,,False,1,35,lớp tối mai mới học lab 4 thì sao ạ,logistics;academic;mixed,False
M96721,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:24,M81526,False,0,50,[@D4411] bạn tham khảo thông tin này của mình nhé.,logistics_personal,False
M54069,K4-L3-4,channel_10,D6670,False,message,2026-09-14 22:25,,True,0,37,"[@BOT] AI log là gì, làm sao để setup",uncertain,False
M91245,K4-L3-4,channel_10,D5284,False,message,2026-09-14 22:39,,True,0,58,[@BOT] Điểm XP ngoài cày rank discord còn có tác dụng gì ?,logistics,True
M50584,K4-L3-4,channel_11,D2044,False,reply,2026-09-14 22:40,M96721,False,0,80,vậy những bạn mà có lịch chiều nay (1h30 - 5h) đi học thì chưa cần nộp bài lab ạ,logistics;academic;mixed,False
M45994,K4-L3-4,channel_11,D8976,False,reply,2026-09-14 22:41,M50584,False,0,59,Cái này theo lịch của Lab Coach thông báo nhé bạn [:emoji:],logistics;academic;mixed,False
M59849,K4-L3-4,channel_10,D2748,False,message,2026-09-14 22:54,,True,0,90,[@BOT] [HV] có hỗ trợ book phòng riêng để thảo luận dành cho học viên AI thực chiến không?,greeting,True
M93823,K4-L3-4,channel_11,D5508,False,message,2026-09-14 23:07,,False,0,134,Rất mong có team K4 nào đó build phase 1 con AI hỗ trợ điều chỉnh theo thời khóa biểu của chương trình =))) đỡ phải setup bot mất công,logistics,False
M45220,K4-L3-4,channel_10,D2748,False,message,2026-09-14 23:15,,True,0,93,[@BOT]  Trường có hỗ trợ book phòng riêng để thảo luận dành cho học viên AI thực chiến không?,greeting,True
M85804,K4-L3-4,channel_10,D2748,False,message,2026-09-14 23:17,,True,0,48,[@BOT] đưa link kênh  #🎫-support-ticket giùm tôi,logistics,False
M68737,K4-L3-4,channel_10,D3587,False,message,2026-09-14 23:26,,True,0,20,[@BOT] xem điểm danh,logistics,False
M53517,K4-L3-4,channel_10,D3982,False,message,2026-09-14 23:38,,True,0,176,"[@BOT] Tôi đã setup API Keys trên Phoenix Agent nhưng sao trong mục AI Logs chưa có gì? Nó vẫn còn dòng chữ ""No AI logs yet. Set up an API key to start logging from your repo"".",uncertain,True
M77452,K4-L3-4,channel_10,D6543,False,message,2026-09-14 23:44,,True,0,63,[@BOT] có thể tra cứu mình đã điểm danh những hôm nào không bạn,logistics,False
M31751,K4-L3-4,channel_10,D1631,False,message,2026-09-14 23:53,,True,0,45,[@BOT] các setup cần thiết trên phoenix là gì,uncertain,False
M40682,K4-L3-4,channel_10,D1631,False,message,2026-09-14 23:53,,True,0,48,[@BOT] Thiết lập liên quan đến AI Log và API Key,uncertain,False
